slug	title	type	number	kind	current	proposed	dom_pub	pubclass
kantai-collection-kancolle-comic-arakaruto	艦隊これくしょん-艦これ-コミックアラカルト	standard	1	RESTORE_MISSING	(無)	9784041209714	978404	single
karate-baka-ichidai-1972	空手バカ一代	standard	2	RESTORE_MISSING	(無)	9784061010024	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	3	RESTORE_MISSING	(無)	9784061010031	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	7	RESTORE_MISSING	(無)	9784061010079	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	8	RESTORE_MISSING	(無)	9784061010086	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	9	RESTORE_MISSING	(無)	9784061010093	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	1	RESTORE_MISSING	(無)	9784063531930	978406	single
karate-baka-ichidai-1972	空手バカ一代	standard	6	RESTORE_MISSING	(無)	9784061010062	978406	single
karate-sensou	空手戦争	standard	2	RESTORE_MISSING	(無)	9784061012622	978406	single
karate-sensou	空手戦争	standard	3	RESTORE_MISSING	(無)	9784061012639	978406	single
karate-sensou	空手戦争	standard	4	RESTORE_MISSING	(無)	9784061012646	978406	single
karen-osakabe-2011	花恋	standard	1	RESTORE_MISSING	(無)	9784091337849	978409	single
karen-osakabe-2011	花恋	standard	2	RESTORE_MISSING	(無)	9784091340986	978409	single
karen-osakabe-2011	花恋	standard	3	RESTORE_MISSING	(無)	9784091341051	978409	single
karen-osakabe-2011	花恋	standard	4	RESTORE_MISSING	(無)	9784091345486	978409	single
karen-osakabe-2011	花恋	standard	5	RESTORE_MISSING	(無)	9784091348364	978409	single
kariage-kun	かりあげクン	standard	7	RESTORE_MISSING	(無)	9784575930207	9784575	single
katsumi	かつみ	standard	1	RESTORE_MISSING	(無)	9784257960591	9784257	single
kaze-no-tani-no-naushika	風の谷のナウシカ	standard	2	RESTORE_MISSING	(無)	9784197701131	978419	multi
kazenorondo	風の輪舞	standard	1	RESTORE_MISSING	(無)	9784088621159	978408	single
kazenorondo	風の輪舞	standard	3	RESTORE_MISSING	(無)	9784088621395	978408	single
kesshougarasu	血笑鴉	standard	1	RESTORE_MISSING	(無)	9784778031961	97847780	multi
kesshougarasu	血笑鴉	standard	2	RESTORE_MISSING	(無)	9784778031978	97847780	multi
kesshougarasu	血笑鴉	standard	3	RESTORE_MISSING	(無)	9784778031985	97847780	multi
kibaken	牙拳	standard	1	RESTORE_MISSING	(無)	9784821190768	97848211	single
kibaken	牙拳	standard	2	RESTORE_MISSING	(無)	9784821190805	97848211	single
kigekishinshisoutaikei	喜劇新思想大系	bunkobon	1	RESTORE_MISSING	(無)	9784062562201	9784939138	multi
kigekishinshisoutaikei	喜劇新思想大系	standard	1	RESTORE_MISSING	(無)	9784939138164	9784939138	multi
kigekishinshisoutaikei	喜劇新思想大系	standard	3	RESTORE_MISSING	(無)	9784939138171	9784939138	multi
kinpeibai-watanabe-1995	金瓶梅	standard	1	RESTORE_MISSING	(無)	9784575934168	9784575	single
kitarouyawa	鬼太郎夜話	standard	3	RESTORE_MISSING	(無)	9784257961031	9784257	multi
kodomo-kagaku-gijutsu-hakusho	子ども科学技術白書	standard	2	RESTORE_MISSING	(無)	9784171964019	978417	single
kokoro	心	standard	2	RESTORE_MISSING	(無)	9784063285178	978406	single
koma-ga-mau	駒が舞う	standard	2	RESTORE_MISSING	(無)	9784821191185	97848211	multi
koma-ga-mau	駒が舞う	standard	4	RESTORE_MISSING	(無)	9784821191239	97848211	multi
koma-ga-mau	駒が舞う	standard	1	RESTORE_MISSING	(無)	9784916085191	97848211	multi
konjaku-monogatari	今昔物語	standard	1	RESTORE_MISSING	(無)	9784124032864	978412	single
kootaroo-makaritooru	コータローまかりとおる!	bunkobon	1	RESTORE_MISSING	(無)	9784063607628	978406	single
kowai-hon	こわい本	standard	1	RESTORE_MISSING	(無)	9784257904748	9784257	multi
kowai-hon	こわい本	standard	2	RESTORE_MISSING	(無)	9784257904755	9784257	multi
kowai-hon	こわい本	standard	3	RESTORE_MISSING	(無)	9784257904762	9784257	multi
kozure-ookami	子連れ狼	standard	1	RESTORE_MISSING	(無)	9784862257994	978488315	multi
kozure-ookami	子連れ狼	standard	2	RESTORE_MISSING	(無)	9784862258007	978488315	multi
kozure-ookami	子連れ狼	standard	3	RESTORE_MISSING	(無)	9784862258014	978488315	multi
kozure-ookami	子連れ狼	standard	4	RESTORE_MISSING	(無)	9784862258021	978488315	multi
kozure-ookami	子連れ狼	standard	5	RESTORE_MISSING	(無)	9784862258038	978488315	multi
kozure-ookami	子連れ狼	standard	6	RESTORE_MISSING	(無)	9784862258045	978488315	multi
kozure-ookami	子連れ狼	standard	7	RESTORE_MISSING	(無)	9784862258052	978488315	multi
kozure-ookami	子連れ狼	standard	8	RESTORE_MISSING	(無)	9784862258069	978488315	multi
kozure-ookami	子連れ狼	standard	9	RESTORE_MISSING	(無)	9784883150830	978488315	multi
kozure-ookami	子連れ狼	standard	10	RESTORE_MISSING	(無)	9784883150847	978488315	multi
kozure-ookami	子連れ狼	standard	11	RESTORE_MISSING	(無)	9784862258397	978488315	multi
kozure-ookami	子連れ狼	standard	12	RESTORE_MISSING	(無)	9784862258403	978488315	multi
kozure-ookami	子連れ狼	standard	13	RESTORE_MISSING	(無)	9784862258410	978488315	multi
kozure-ookami	子連れ狼	standard	14	RESTORE_MISSING	(無)	9784862258427	978488315	multi
kozure-ookami	子連れ狼	standard	15	RESTORE_MISSING	(無)	9784862258434	978488315	multi
kozure-ookami	子連れ狼	standard	16	RESTORE_MISSING	(無)	9784862258441	978488315	multi
kozure-ookami	子連れ狼	standard	17	RESTORE_MISSING	(無)	9784862258458	978488315	multi
kozure-ookami	子連れ狼	standard	18	RESTORE_MISSING	(無)	9784862258465	978488315	multi
kozure-ookami	子連れ狼	standard	19	RESTORE_MISSING	(無)	9784862258472	978488315	multi
kozure-ookami	子連れ狼	standard	20	RESTORE_MISSING	(無)	9784862258489	978488315	multi
kozure-ookami	子連れ狼	standard	28	RESTORE_MISSING	(無)	9784883151271	978488315	multi
kozure-ookami	子連れ狼	bunkobon	1	RESTORE_MISSING	(無)	9784883156412	978488315	multi
kozure-ookami	子連れ狼	bunkobon	2	RESTORE_MISSING	(無)	9784883156429	978488315	multi
kozure-ookami	子連れ狼	bunkobon	3	RESTORE_MISSING	(無)	9784883156474	978488315	multi
kozure-ookami	子連れ狼	bunkobon	4	RESTORE_MISSING	(無)	9784883156481	978488315	multi
kozure-ookami	子連れ狼	bunkobon	5	RESTORE_MISSING	(無)	9784883156511	978488315	multi
kozure-ookami	子連れ狼	bunkobon	6	RESTORE_MISSING	(無)	9784883156528	978488315	multi
kozure-ookami	子連れ狼	bunkobon	8	RESTORE_MISSING	(無)	9784883156580	978488315	multi
kozure-ookami	子連れ狼	bunkobon	9	RESTORE_MISSING	(無)	9784883156610	978488315	multi
kumotori-zanpei	雲盗り暫平	standard	14	RESTORE_MISSING	(無)	9784845815449	97848458	single
kumotori-zanpei	雲盗り暫平	standard	15	RESTORE_MISSING	(無)	9784845815470	97848458	single
kumotori-zanpei	雲盗り暫平	standard	2	RESTORE_MISSING	(無)	9784845863891	97848458	single
kumotori-zanpei	雲盗り暫平	standard	7	RESTORE_MISSING	(無)	9784845864133	97848458	single
kumotori-zanpei	雲盗り暫平	standard	9	RESTORE_MISSING	(無)	9784845864249	97848458	single
kumotori-zanpei	雲盗り暫平	standard	10	RESTORE_MISSING	(無)	9784845864300	97848458	single
kumotori-zanpei	雲盗り暫平	standard	11	RESTORE_MISSING	(無)	9784845864348	97848458	single
kumotori-zanpei	雲盗り暫平	standard	12	RESTORE_MISSING	(無)	9784845864386	97848458	single
kumotori-zanpei	雲盗り暫平	standard	13	RESTORE_MISSING	(無)	9784845864430	97848458	single
kumotori-zanpei	雲盗り暫平	standard	16	RESTORE_MISSING	(無)	9784845864553	97848458	single
kumotori-zanpei	雲盗り暫平	standard	18	RESTORE_MISSING	(無)	9784845864614	97848458	single
kumotori-zanpei	雲盗り暫平	standard	21	RESTORE_MISSING	(無)	9784845868025	97848458	single
kumotori-zanpei	雲盗り暫平	standard	22	RESTORE_MISSING	(無)	9784845868087	97848458	single
kumotori-zanpei	雲盗り暫平	standard	24	RESTORE_MISSING	(無)	9784845868155	97848458	single
kumotori-zanpei	雲盗り暫平	standard	25	RESTORE_MISSING	(無)	9784845868216	97848458	single
kurobee	黒ベエ	standard	3	RESTORE_MISSING	(無)	9784124101447	978412	single
kuroi-kizuato-no-otoko	黒い傷痕の男	standard	1	RESTORE_MISSING	(無)	9784882191018	978488219	single
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	7	RESTORE_MISSING	(無)	9784757568563	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	8	RESTORE_MISSING	(無)	9784757572713	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	9	RESTORE_MISSING	(無)	9784757575868	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	11	RESTORE_MISSING	(無)	9784757583245	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	12	RESTORE_MISSING	(無)	9784757588134	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	13	RESTORE_MISSING	(無)	9784757590274	97847575	multi
kusuriya-no-hitorigoto-shino-2017	薬屋のひとりごと	standard	17	RESTORE_MISSING	(無)	9784091577832	97847575	multi
kuuki-no-soko	空気の底	standard	1	RESTORE_MISSING	(無)	9784253103411	9784253	multi
kyattsuai	キャッツ❤アイ	standard	1	RESTORE_MISSING	(無)	9784087826210	978408	multi
kyattsuai	キャッツ❤アイ	standard	12	RESTORE_MISSING	(無)	9784088514628	978408	multi
kyattsuai	キャッツ❤アイ	standard	2	RESTORE_MISSING	(無)	9784087826227	978408	multi
kyattsuai	キャッツ❤アイ	standard	3	RESTORE_MISSING	(無)	9784087826234	978408	multi
kyoufu	恐怖	standard	1	RESTORE_MISSING	(無)	9784253108201	9784253	multi
kyoufu	恐怖	bunkobon	1	RESTORE_MISSING	(無)	9784253171533	9784253	multi
kyoufu	恐怖	bunkobon	2	RESTORE_MISSING	(無)	9784253171540	9784253	multi
kyoufu-shinbun	恐怖新聞	standard	2	RESTORE_MISSING	(無)	9784253108010	9784253	multi
last-man	ラストマン	standard	1	RESTORE_MISSING	(無)	9784864105101	978486410	single
last-man	ラストマン	standard	2	RESTORE_MISSING	(無)	9784864105163	978486410	single
last-man	ラストマン	standard	3	RESTORE_MISSING	(無)	9784864105361	978486410	single
let-s-la-gon	レッツラ・ゴン	standard	1	RESTORE_MISSING	(無)	9784090018053	978409	multi
let-s-la-gon	レッツラ・ゴン	standard	2	RESTORE_MISSING	(無)	9784090018060	978409	multi
let-s-la-gon	レッツラ・ゴン	standard	3	RESTORE_MISSING	(無)	9784090018077	978409	multi
let-s-la-gon	レッツラ・ゴン	standard	5	RESTORE_MISSING	(無)	9784090018091	978409	multi
let-s-la-gon	レッツラ・ゴン	standard	6	RESTORE_MISSING	(無)	9784090018107	978409	multi
lupin-iii	ルパン三世	standard	1	RESTORE_MISSING	(無)	9784120018190	978412	multi
lupin-iii	ルパン三世	standard	2	RESTORE_MISSING	(無)	9784124104080	978412	multi
lupin-iii	ルパン三世	standard	3	RESTORE_MISSING	(無)	9784124104097	978412	multi
lupin-iii	ルパン三世	standard	4	RESTORE_MISSING	(無)	9784124104103	978412	multi
lupin-iii	ルパン三世	standard	5	RESTORE_MISSING	(無)	9784124104110	978412	multi
lupin-iii	ルパン三世	standard	7	RESTORE_MISSING	(無)	9784124104134	978412	multi
lupin-iii	ルパン三世	standard	8	RESTORE_MISSING	(無)	9784124104141	978412	multi
lupin-iii	ルパン三世	standard	9	RESTORE_MISSING	(無)	9784124104158	978412	multi
lupin-iii	ルパン三世	standard	10	RESTORE_MISSING	(無)	9784124104165	978412	multi
lupin-iii	ルパン三世	standard	11	RESTORE_MISSING	(無)	9784124104172	978412	multi
lupin-iii	ルパン三世	standard	12	RESTORE_MISSING	(無)	9784124104189	978412	multi
mad-dog	MAD DOG	standard	1	RESTORE_MISSING	(無)	9784776796824	97847767	single
mad-dog	MAD DOG	standard	2	RESTORE_MISSING	(無)	9784776796886	97847767	single
magia-record-2025	マギアレコード	standard	5	RESTORE_MISSING	(無)	9784832273306	97848322	single
majima-kun-suttobasu	真島クンすっとばす!!	standard	11	RESTORE_MISSING	(無)	9784088721514	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	standard	13	RESTORE_MISSING	(無)	9784088721538	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	standard	14	RESTORE_MISSING	(無)	9784088721545	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	1	RESTORE_MISSING	(無)	9784776793038	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	2	RESTORE_MISSING	(無)	9784776793045	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	3	RESTORE_MISSING	(無)	9784776793052	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	4	RESTORE_MISSING	(無)	9784776793069	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	5	RESTORE_MISSING	(無)	9784776793076	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	6	RESTORE_MISSING	(無)	9784776793083	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	7	RESTORE_MISSING	(無)	9784776793335	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	8	RESTORE_MISSING	(無)	9784776793342	978408	multi
majima-kun-suttobasu	真島クンすっとばす!!	bunkobon	9	RESTORE_MISSING	(無)	9784776793359	978408	multi
makuranosoushi	枕草子	standard	1	RESTORE_MISSING	(無)	9784048523004	978404	multi
mama	ママ	standard	1	RESTORE_MISSING	(無)	9784091510518	978409	single
mama-wa-yashinomiwari	ママはやしの実わり	bunkobon	3	RESTORE_MISSING	(無)	9784821187799	9784592	multi
mangaban-nobushi-no-gourmet	漫画版野武士のグルメ	standard	1	RESTORE_MISSING	(無)	9784344025530	9784344	single
mangaban-nobushi-no-gourmet	漫画版野武士のグルメ	standard	2	RESTORE_MISSING	(無)	9784344027398	9784344	single
mangamichi	まんが道	standard	1	RESTORE_MISSING	(無)	9784124100044	978412	multi
mangamichi	まんが道	standard	2	RESTORE_MISSING	(無)	9784124100082	978412	multi
mangamichi	まんが道	standard	3	RESTORE_MISSING	(無)	9784124100129	978412	multi
mangamichi	まんが道	standard	4	RESTORE_MISSING	(無)	9784124100167	978412	multi
mangamichi	まんが道	standard	5	RESTORE_MISSING	(無)	9784124100204	978412	multi
mangamichi	まんが道	standard	6	RESTORE_MISSING	(無)	9784124100242	978412	multi
mangamichi	まんが道	standard	8	RESTORE_MISSING	(無)	9784124100327	978412	multi
mangamichi	まんが道	standard	9	RESTORE_MISSING	(無)	9784124100365	978412	multi
mangamichi	まんが道	standard	12	RESTORE_MISSING	(無)	9784124100488	978412	multi
mangamichi	まんが道	standard	15	RESTORE_MISSING	(無)	9784124100600	978412	multi
mangamichi	まんが道	standard	17	RESTORE_MISSING	(無)	9784124100686	978412	multi
mangamichi	まんが道	standard	7	RESTORE_MISSING	(無)	9784778032272	978412	multi
maou-dante	魔王ダンテ	standard	2	RESTORE_MISSING	(無)	9784063345629	978406	multi
maou-dante	魔王ダンテ	bunkobon	1	RESTORE_MISSING	(無)	9784122023093	978406	multi
maou-dante	魔王ダンテ	bunkobon	2	RESTORE_MISSING	(無)	9784122023109	978406	multi
mazin-garon	魔神ガロン	bunkobon	1	RESTORE_MISSING	(無)	9784063737561	978406	multi
mei-tantei-asami-mitsuhiko-ando-ryojou-mystery-comic-selection	名探偵浅見光彦＆旅情ミステリーコミックセレクション	standard	4	RESTORE_MISSING	(無)	9784253245326	9784253	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	26	RESTORE_MISSING	(無)	9784091400796	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	29	RESTORE_MISSING	(無)	9784091403155	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	31	RESTORE_MISSING	(無)	9784091404572	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	33	RESTORE_MISSING	(無)	9784091407450	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	35	RESTORE_MISSING	(無)	9784091408785	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	23	RESTORE_MISSING	(無)	9784091431936	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	17	RESTORE_MISSING	(無)	9784091427878	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	19	RESTORE_MISSING	(無)	9784091427892	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	20	RESTORE_MISSING	(無)	9784091427908	978409	single
meitantei-conan-tokubetsuhen-2016	名探偵コナン 特別編	standard	37	RESTORE_MISSING	(無)	9784091413680	978409	single
miyamoto-musashi-1985	宮本武蔵	standard	1	RESTORE_MISSING	(無)	9784061043213	978406	multi
miyamoto-musashi-1985	宮本武蔵	standard	2	RESTORE_MISSING	(無)	9784061043220	978406	multi
miyazawa-kenji-mangakan-1996	宮澤賢治・漫画館	standard	1	RESTORE_MISSING	(無)	9784267010392	9784267	single
munekatakyoujudenkikou	宗像教授伝奇考	standard	3	RESTORE_MISSING	(無)	9784091816689	9784267	multi
munekatakyoujudenkikou	宗像教授伝奇考	standard	4	RESTORE_MISSING	(無)	9784091816696	9784267	multi
munekatakyoujudenkikou	宗像教授伝奇考	standard	5	RESTORE_MISSING	(無)	9784091816702	9784267	multi
murci-lago	Murciélago	standard	13	RESTORE_MISSING	(無)	9784757559585	97847575	multi
muyounosuke	無用ノ介	standard	1	RESTORE_MISSING	(無)	9784845828630	97848458	multi
muyounosuke	無用ノ介	standard	2	RESTORE_MISSING	(無)	9784845863907	97848458	multi
muyounosuke	無用ノ介	standard	3	RESTORE_MISSING	(無)	9784845863945	97848458	multi
muyounosuke	無用ノ介	standard	4	RESTORE_MISSING	(無)	9784845863990	97848458	multi
muyounosuke	無用ノ介	standard	6	RESTORE_MISSING	(無)	9784845864102	97848458	multi
muyounosuke	無用ノ介	standard	7	RESTORE_MISSING	(無)	9784845864140	97848458	multi
muyounosuke	無用ノ介	standard	8	RESTORE_MISSING	(無)	9784845864195	97848458	multi
muyounosuke	無用ノ介	standard	9	RESTORE_MISSING	(無)	9784845864263	97848458	multi
muyounosuke	無用ノ介	standard	10	RESTORE_MISSING	(無)	9784845864324	97848458	multi
nanahan-rider	750ライダー	standard	1	RESTORE_MISSING	(無)	9784253171953	9784253	multi
nanahan-rider	750ライダー	standard	3	RESTORE_MISSING	(無)	9784253171977	9784253	multi
nanahan-rider	750ライダー	standard	5	RESTORE_MISSING	(無)	9784253171991	9784253	multi
nanahan-rider	750ライダー	standard	6	RESTORE_MISSING	(無)	9784253172004	9784253	multi
nanahan-rider	750ライダー	standard	7	RESTORE_MISSING	(無)	9784253172011	9784253	multi
nanahan-rider	750ライダー	standard	8	RESTORE_MISSING	(無)	9784253172028	9784253	multi
nanahan-rider	750ライダー	standard	9	RESTORE_MISSING	(無)	9784253172035	9784253	multi
nanahan-rider	750ライダー	standard	10	RESTORE_MISSING	(無)	9784253172042	9784253	multi
nanairo-inko	七色いんこ	standard	1	RESTORE_MISSING	(無)	9784253102223	9784253	multi
nanako-sos	ななこSOS	standard	2	RESTORE_MISSING	(無)	9784838707782	97848387	multi
nanako-sos	ななこSOS	standard	5	RESTORE_MISSING	(無)	9784838707911	97848387	multi
naniwayu-ukyouden	なにわ遊侠伝	standard	2	RESTORE_MISSING	(無)	9784197876112	978419	single
national-kid	ナショナル・キッド	standard	2	RESTORE_MISSING	(無)	9784795298200	97847952	single
national-kid	ナショナル・キッド	standard	3	RESTORE_MISSING	(無)	9784795298217	97847952	single
nekokkaburi-generation	猫っかぶりゼネレーション	standard	1	RESTORE_MISSING	(無)	9784792602635	97847926	single
nekomeewaku	ねこめ～わく	standard	1	RESTORE_MISSING	(無)	9784022130716	978402	multi
neo-devilman	ネオデビルマン	standard	3	RESTORE_MISSING	(無)	9784063600094	978406	single
nihonnorekishi	日本の歴史	standard	17	RESTORE_MISSING	(無)	9784081950171	978408	single
nihonnorekishi	日本の歴史	standard	1	RESTORE_MISSING	(無)	9784081951017	978408	single
ningendomo-atsumare	人間ども集まれ!	standard	1	RESTORE_MISSING	(無)	9784061086814	978406	multi
ningendomo-atsumare	人間ども集まれ!	bunkobon	3	RESTORE_MISSING	(無)	9784168110368	978406	multi
ninja-senpuu	忍者旋風	standard	1	RESTORE_MISSING	(無)	9784091973658	978409	single
ninja-senpuu	忍者旋風	standard	2	RESTORE_MISSING	(無)	9784091973665	978409	single
ninjabugeichoukagemaruden	忍者武芸帳	standard	1	RESTORE_MISSING	(無)	9784778060015	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	2	RESTORE_MISSING	(無)	9784778060022	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	3	RESTORE_MISSING	(無)	9784778060039	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	4	RESTORE_MISSING	(無)	9784778060046	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	5	RESTORE_MISSING	(無)	9784778060053	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	6	RESTORE_MISSING	(無)	9784778060060	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	7	RESTORE_MISSING	(無)	9784778060077	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	8	RESTORE_MISSING	(無)	9784778060084	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	9	RESTORE_MISSING	(無)	9784778060091	97847780	multi
ninjabugeichoukagemaruden	忍者武芸帳	standard	16	RESTORE_MISSING	(無)	9784778060169	97847780	multi
nippon-no-don	日本の首領	standard	1	RESTORE_MISSING	(無)	9784832226692	97848322	single
nippon-no-don	日本の首領	standard	4	RESTORE_MISSING	(無)	9784832226777	97848322	single
norainu-no-oka	のら犬の丘	standard	1	RESTORE_MISSING	(無)	9784775911419	97847759	single
norainu-no-oka	のら犬の丘	standard	2	RESTORE_MISSING	(無)	9784775911426	97847759	single
norainu-no-oka	のら犬の丘	standard	3	RESTORE_MISSING	(無)	9784775911433	97847759	single
nouzui-jungle	脳髄ジャングル	standard	1	RESTORE_MISSING	(無)	9784091341013	978409	single
nui-dara-zetsurin	脱いだら絶倫!?	standard	1	RESTORE_MISSING	(無)	9784864952859	978486495	single
okinosawa-graffiti	沖ノ澤グラフィティ	standard	2	RESTORE_MISSING	(無)	9784061755024	978406	single
omoide-poroporo	おもひでぽろぽろ	standard	3	RESTORE_MISSING	(無)	9784197711215	978419	multi
oneesamatooyobitsu	お姉さまとお呼びっ!!	standard	3	RESTORE_MISSING	(無)	9784821183715	97848211	single
oni-no-bukichi	鬼の武吉	standard	1	RESTORE_MISSING	(無)	9784916085344	9784916085	single
onna-no-ko-monogatari	おんなのこ物語	standard	1	RESTORE_MISSING	(無)	9784120025426	978409	multi
ookami-no-seiza	狼の星座	standard	1	RESTORE_MISSING	(無)	9784061011687	978406	single
ookami-no-seiza	狼の星座	standard	2	RESTORE_MISSING	(無)	9784061011694	978406	single
ookami-no-seiza	狼の星座	standard	3	RESTORE_MISSING	(無)	9784061011700	978406	single
oozora-no-chikai	大空のちかい	standard	1	RESTORE_MISSING	(無)	9784775911891	97847759	single
oozora-no-chikai	大空のちかい	standard	2	RESTORE_MISSING	(無)	9784775911907	97847759	single
ore-no-koshien	俺の甲子園	standard	5	RESTORE_MISSING	(無)	9784331250761	9784331	single
ore-no-koshien	俺の甲子園	standard	6	RESTORE_MISSING	(無)	9784331250778	9784331	single
ore-no-koshien	俺の甲子園	standard	8	RESTORE_MISSING	(無)	9784331250808	9784331	single
ore-no-shinsengumi	俺の新選組	bunkobon	3	RESTORE_MISSING	(無)	9784821188697	97848342	multi
orfina	Orfina	standard	1	RESTORE_MISSING	(無)	9784049260472	978404	multi
orochi	おろち	standard	1	RESTORE_MISSING	(無)	9784091972712	978409	multi
orochi	おろち	standard	2	RESTORE_MISSING	(無)	9784091972729	978409	multi
osomatsu-kun	おそ松くん	standard	1	RESTORE_MISSING	(無)	9784061005099	978406	multi
osomatsu-kun	おそ松くん	standard	2	RESTORE_MISSING	(無)	9784061005105	978406	multi
osomatsu-kun	おそ松くん	standard	3	RESTORE_MISSING	(無)	9784061005112	978406	multi
osomatsu-kun	おそ松くん	standard	4	RESTORE_MISSING	(無)	9784061005129	978406	multi
osomatsu-kun	おそ松くん	standard	5	RESTORE_MISSING	(無)	9784061005150	978406	multi
osomatsu-kun	おそ松くん	standard	6	RESTORE_MISSING	(無)	9784061005167	978406	multi
osomatsu-kun	おそ松くん	standard	7	RESTORE_MISSING	(無)	9784061005181	978406	multi
osomatsu-kun	おそ松くん	standard	8	RESTORE_MISSING	(無)	9784061005198	978406	multi
osomatsu-kun	おそ松くん	standard	9	RESTORE_MISSING	(無)	9784061005204	978406	multi
osomatsu-kun	おそ松くん	standard	10	RESTORE_MISSING	(無)	9784061005211	978406	multi
otoko-do-ahou-koshien	男どアホウ甲子園	standard	3	RESTORE_MISSING	(無)	9784253172684	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	4	RESTORE_MISSING	(無)	9784253172691	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	6	RESTORE_MISSING	(無)	9784253172714	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	7	RESTORE_MISSING	(無)	9784253172721	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	8	RESTORE_MISSING	(無)	9784253172738	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	9	RESTORE_MISSING	(無)	9784253172745	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	10	RESTORE_MISSING	(無)	9784253172752	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	12	RESTORE_MISSING	(無)	9784253172776	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	13	RESTORE_MISSING	(無)	9784253172783	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	14	RESTORE_MISSING	(無)	9784253172790	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	15	RESTORE_MISSING	(無)	9784253172806	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	17	RESTORE_MISSING	(無)	9784253172820	9784253	single
otoko-do-ahou-koshien	男どアホウ甲子園	standard	18	RESTORE_MISSING	(無)	9784253172837	9784253	single
oyakodeka	おやこ刑事	standard	1	RESTORE_MISSING	(無)	9784061013360	978419	multi
oyakodeka	おやこ刑事	standard	2	RESTORE_MISSING	(無)	9784061013377	978419	multi
oyakodeka	おやこ刑事	standard	3	RESTORE_MISSING	(無)	9784061013384	978419	multi
oyakodeka	おやこ刑事	standard	4	RESTORE_MISSING	(無)	9784061013391	978419	multi
oyakodeka	おやこ刑事	standard	5	RESTORE_MISSING	(無)	9784061013568	978419	multi
oyakodeka	おやこ刑事	standard	8	RESTORE_MISSING	(無)	9784061013599	978419	multi
oyakodeka	おやこ刑事	standard	9	RESTORE_MISSING	(無)	9784061013605	978419	multi
oyakodeka	おやこ刑事	standard	10	RESTORE_MISSING	(無)	9784061013612	978419	multi
oz-itsuki-2004	OZ	bunkobon	1	RESTORE_MISSING	(無)	9784592890751	9784592	single
