isbn13	date	publisher	title	creators
9784065432488	2026.4		王妃様は離婚したい : 異世界から聖女様が来たので、もうお役御免ですわね? 6	明夜明琉 原作/亜和美央斗 漫画/漣ミサ キャラクター原案
9784049521870	2026.4		王立魔術学院の鬼畜講師. 4	実々みみず 漫画/急川回レ 原作/zunta キャラクターデザイン
9784301004776	2026.4		オーガクラフト. 1	岩見修三郎 著
9784049521894	2026.4		おかえり、初恋。 = Welcome back,First love. 6	かめみずとら 著
9784301004660	2026.4		幼馴染をえらべない! 3	風呂川ツカサ 著
9784801989306	2026.4		幼馴染たちに虐げられた俺、「聖女任命」スキルに目覚めて手のひら返し! 1	さとう 原作/八納屋ミビ 漫画
9784049521924	2026.4		幼なじみの高校生のあいだに肉体関係は成立するか。 = Are physical 	紺矢ユキオ 著
9784301004783	2026.4		おじさんとフィキサチーフ. 1	mikumo 著
9784065430521	2026.4		落合博満のオレ流転生. 4	宮川サトシ 原作/川 漫画
9784040763606	2026.4		オトナを知りたい女友達 = MY GALPALS ARE COMMING OF 	望公太 原作/ぷよちゃ 作画
9784049211092	2026.4		お姉ちゃんだからといって、幸せまで譲るつもりはありませんわ! : アンソロジーコ	
9784088432564	2026.4		お姉ちゃんの翠くん = MIDORI LOVES MY SISTER. 11	目黒あむ 著
9784301004677	2026.4		オバイケ未来案内所. 3	高瀬飛鳥 著
9784041170762	2026.4		オフィス勤めのマリー・アントワネット = Marie-Antoinette wo	いのこざ 著
9784785981563	2026.4		思い出食堂. No. 87 (ホイコーロー定食♪編)	
9784801989511	2026.4		俺達は新婚さんかもしれない. 蓮根編 上	ちしゃの実 著
9784801989528	2026.4		俺達は新婚さんかもしれない. 蓮根編 下	ちしゃの実 著
9784088941837	2026.4		俺だけ不遇スキルの異世界召喚叛逆記 : 最弱スキル〈吸収〉が全てを飲み込むまで.	すかいふぁーむ 原作/高幡隆盛 漫画
9784046600219	2026.4		女ひとり日本をゆっくり飲んでみたよ	新久千映 著
9784045000560	2026.4		開花アパートメント = KAIKA APARTMENT. 4	飴石 著
9784796418157	2026.4		飼いならせ純情	野田のんだ
9784098545360	2026.4		カグライ : 神楽と雷人. 4	レタス太郎 原作/ましゅ太郎 作画
9784088678412	2026.4		翔けて春風 = Spring up,Spring breeze. 2	木下ほのか 著
9784065430019	2026.4		カッコウの許嫁. 32	吉河美希 著
9784065433270	2026.4		カナン様はあくまでチョロい. 13	nonco 著
9784065433287	2026.4		彼女、お借りします. 45	宮島礼吏 著
9784785981679	2026.4		株式会社神かくし. 11	片山陽介 著
9784065431344	2026.4		かみなり様の恋衣. 2	追本 著
9784046600882	2026.4		神の代行者〈自称〉 = AGENT OF ALCADIA : 全てはあのお方の思	神代本人 漫画/流石ユユシタ 原作/卵の黄身 キャラクター原案
9784040763408	2026.4		仮面の黒騎士。正体バレたのでもう学園でも無双する. 1	楓原こうた 原作/さみ 作画/へいろー キャラクター原案
9784301004592	2026.4		華麗なるエロ漫画部. 1	よこえこうへい 著
9784420154994	2026.4		かろりのつやごとSeason2. 3	小田ゆうあ 著
9784045000157	2026.4		可愛い嘘のカワウソ. 8	Lommy 著
9784301004363	2026.4		変わり者の底辺貴族、お人好しが高じてただ一人の宝石獣使いになる : 宝石に意思を	白沢戌亥 原作/小祭たまご 作画/神田タイキ 構成
9784801989399	2026.4		完全不可知の外道テイマー : ダンジョンの最強モンスター娘を俺のスキルで支配する	はらーむる 原作/伊藤屋 漫画
9784253012751	2026.4		カンピオーニ = CAMPIONI. 1	荒達哉 著
9784065431580	2026.4		ガクサン. 15	佐原実波 著
9784403680526	2026.4		がっこうのふわもこ日誌. 3	松本花
9784801989382	2026.4		キスからはじまる異世界ハーレム : 一夫多妻の世界に転生したので神が決めた運命の	勇人
9784098733965	2026.4		キスしてキラーチューン = KISS ME,KILLER TUNE. 1	鈴咲ひかり 著
9784253011907	2026.4		気絶勇者と暗殺姫. 15	のりしろちゃん 原作/雪田幸路 作画
9784041170601	2026.4		機動戦士クロスボーン・ガンダム30周年記念本 = MOBILE SUIT CRO	長谷川裕一 漫画/矢立肇, 富野由悠季 原作/ガンダムエース編集部 編
9784868051732	2026.4		機動絶記ガンダムSEQUEL. 6	井上敏樹 脚本/千明太郎 漫画/矢立肇, 富野由悠季 原作
9784088678405	2026.4		君が愛を知りますように = May you find love. 2	佐々木奈緒 著
9784253011556	2026.4		きみがローファーをはいたら = When you put on loafers.	大島永遠 著
9784048118613	2026.4		君との恋はガード不能. 1	西園寺マヨイ 著
9784861175039	2026.4		キミに火照る	花兄けい 著
9784796418119	2026.4		キミの撫で方躾け方. 7	かさいちあき
9784785981662	2026.4		鬼門街KARMA. 12	永田晃一 著
9784065429815	2026.4		Q.E.D.UNIV. : 証明終了. 3	加藤元浩 著
9784046600660	2026.4		休日の予定は世界旅ごっこ異国気分をたのしむ東京さんぽ = MY HOLIDAY 	momo 著
9784301004684	2026.4		休日のわるものさん. 8	森川侑 著
9784045000355	2026.4		恭花さんの恋の秘薬	麻井あらた 著
9784048119108	2026.4		今日からヒットマンRISING. 3	むとうひろし 著
9784041170670	2026.4		今日もカフェななくさ日和	み～ 著
9784253012829	2026.4		Killer Twinkle : アンチはステージに上がれません. 1	田中こめ 著
9784049521993	2026.4		嫌われ皇子のやりなおし = The Hated Prince Starts Hi	苗原一 原作/阿部花次郎 漫画/高峰ナダレ キャラクターデザイン
9784046600653	2026.4		ギャル技師ちゃんのやべぇ日常 : 放射線技師のかわいくないお仕事	からばく社 著
9784088940649	2026.4		九龍ジェネリックロマンス. 12	眉月じゅん 著
9784098636549	2026.4		九条の大罪. 16	真鍋昌平 著
9784801989252	2026.4		クズ王子、やりなおす! : ざまぁされて死んだけど、今度は筋書きブチ壊して生き延	江本マシメサ 原作/氷堂リョージ 漫画
9784065432808	2026.4		クッキングパパ. トウフチリ	うえやまとち 著
9784065432761	2026.4		クッキングパパ. 177	うえやまとち 著
9784301004745	2026.4		国木. 下	栗井茶
9784301004738	2026.4		国木. 上	栗井茶 著
9784041173848	2026.4		クラスの大嫌いな女子と結婚することになった。. 9	天乃聖樹 原作/もすこんぶ 漫画
9784046600295	2026.4		クラスメイトは異世界転移なのに私は異世界転生. 1	山田モジ美 著/紫苑 原作
9784832210240	2026.4		くるみっくす. 2	胡桃ちの 著
9784048118903	2026.4		クレバテス = CLEVATESS : 魔獣の王と赤子と屍の勇者. 12	岩原裕二 著
9784098727803	2026.4		黒豹くんは食べちゃいたい。. 1	きみど莉央 著
9784049026504	2026.4		ぐにょちゃんは失敗作じゃない!	ゆ菓子 作
9784537173888	2026.4		ケガレタチ. 1	仁藤砂雨 原作/竹添裕史 作画
9784253012768	2026.4		今朝も揺られてます = They are still being shaken 	増田英二 著
9784344857322	2026.4		結界師への転生. 10	片岡直太郎 原作/装一 作画
9784048119085	2026.4		血契のアナスタシア = ANASTASIA OF THE BLOOD PACT.	冲方丁 原作/田中ひかる 漫画
9784861175022	2026.4		獣耳のリコリス. 4	京極燈弥 著
9784088432557	2026.4		恋するリップ・ティント = KOISURU LIP TINT. 5	楠なな 著
9784088432458	2026.4		恋とシンクロニシティ. 1	ことのは紬 著
9784041171561	2026.4		恋に至る病. 2	おーうち 漫画/斜線堂有紀 原作/くっか キャラクター原案
9784403680519	2026.4		恋も愛も欲しくない	金井桂
9784098733804	2026.4		恋は空から降ってくる = Love comes falling from the	花緒莉 著
9784301004769	2026.4		高校生WEB作家のモテ生活 : 「あんたが神作家なわけないでしょ」と僕を振った幼	茨木野 原作/さとうゆう 漫画
9784301004622	2026.4		侯爵家のいたって平和ないつもの食卓 : 堅物侯爵は後妻に事細かに指示をする. 1	ももよ万葉, すらだまみ 原作/栗尾ねも 漫画
9784065432198	2026.4		公爵家の料理番様 : 300年生きる小さな料理人. 8	延野正行 原作/斎藤縹 漫画/中村ゆきひろ 構成/TAPI岡 キャラクター原案
9784301004264	2026.4		皇帝陛下のお世話係 : 女官暮らしが幸せすぎて後宮から出られません. 8	柊一葉, 硝音あや 原作/吉村悠希 漫画
9784798640501	2026.4		コーヴァ. 1	Konata 漫画/MediBang 翻訳/アリーチェ・コーミ 編集
9784823610325	2026.4		こーびしようよ	かいづか 著
9784047385610	2026.4		黒巫鏡談. 3	戸川四餡 著
9784301004394	2026.4		ここは俺に任せて先に行けと言ってから10年がたったら伝説になっていた。. 19	えぞぎんぎつね 原作/阿倍野ちゃこ 漫画/天王寺きつね ネーム構成
9784098545452	2026.4		国境のエミーリャ = ПОГРАНИЧНИЦА ЗМИЛИЯ. 16	池田邦彦 著/津久田重吾 監修協力
9784801989443	2026.4		今年注目のエースちゃん. 3	ゔぇじたぶる
9784801989368	2026.4		小鳥ライダーは都会で暮らしたい : モフモフな相棒と、のんびり異世界冒険記. 1	凱子包 漫画/小鳥屋エム 原作/藤島真ノ介 構成
9784823610264	2026.4		子供には見せられない童話集	高代硝石 著
9784046600608	2026.4		このハナシ、つづきは墓場で。	ぼめそ 著
9784845871049	2026.4		コミック艶. Vol. 44	
9784821111770	2026.4		コミック名探偵浅見光彦. Vol. 5	内田康夫 原作/長尾文子, 花牟礼サキ, 大橋卓 作画
9784344857353	2026.4		今度は絶対に邪魔しませんっ! 6	空谷玲奈 原作/はるかわ陽 作画
9784785981693	2026.4		婚約者様には運命のヒロインが現れますが、暫定婚約ライフを満喫します! : 嫌われ	星見うさぎ 原作/宮嶋リョク 作画/Qi234 キャラクター原案
9784065425824	2026.4		婚約破棄されたりされなかったりですが、不幸令嬢になりました。 : ざまぁしなくて	紀ノこっぱ [ほか] 原作/翁よん [ほか] 漫画
9784301004561	2026.4		合コンに行ったら女がいなかった話. 11	蒼川なな 著
9784098734290	2026.4		極上!!めちゃモテ委員長外伝めちゃモテ委員長だった私が異世界でも極上めざします!	にしむらともこ 著
9784253012799	2026.4		ごくじょし : 極道、女子小学生になる. 1	木村光博 著
9784868230236	2026.4		ご契約に先立ちまして	二区井 著
9784796418126	2026.4		午前0時の甘い罠. 3	鮭田ねね
9784832210226	2026.4		ごちそうさまは二丁目で. 2	町田マーチ 著
9784408642086	2026.4		ごはんのおともをあと少し	たな 著
9784845870905	2026.4		ゴルゴ13. 220	さいとうたかを 著
9784041166222	2026.4		サーキット・スイッチャー = CIRCUIT SWITCHER. 上	川合銀河 漫画/安野貴博 原作/神田タイキ 構成
9784301004370	2026.4		最強暗殺者のおっさん、世界を救ったら魔王殺しの悪役令嬢を押し付けられて辺境領主に	すかいふぁーむ 原作/加辺しの 作画/Chihiro 構成
9784047387232	2026.4		最強!かわいい!あきらギャル	苺盛どらごん 著
9784434377051	2026.4		宰相補佐と黒騎士の契約結婚と離婚とその後 : 辺境の地で二人は夫婦をやり直す. 	安城ひろ 漫画/花鳥風月もあい 構成/高杉なつる 原作/赤酢キヱシ キャラクター
9784834233513	2026.4		魚と水の森 = fish and water are in the woods.	本郷地下 著
9784799221488	2026.4		サキュバシスターズ : 聖職姉妹の背徳	寒天 著
9784065432228	2026.4		作田刑事の張り込み弁当. 3	コモンオム 著
9784049521955	2026.4		左遷された無能王子は実力を隠したい : 二度転生した最強賢者、今世では楽したいの	茨木野 原作/七桃りお 作画/ハル犬 キャラクターデザイン
9784408642321	2026.4		サボり先輩	地球のお魚ぽんちゃん 著
9784065433669	2026.4		さよなら、英雄になった旦那様 = Farewell,My Husband,Who	遠雷 原作/進む 漫画/とき間 キャラクター原案
9784758098625	2026.5		愛が重い騎士公爵は、追放令嬢のすべてを奪い尽くしたい。. 5	海原ゆた 著
9784302118960	2026.5		愛されすぎの身代わり婚 : お見合い相手は初恋の彼でした. 2	高瀬綾 著/望月沙菜 原作/秋乃ななみ 構成
9784049521917	2026.5		愛人を囲う冷徹な伯爵との典型的な政略結婚、そして嫌われからの溺愛、その結末。. 	ぺぷ 漫画/宝楓カチカ 原作/色素 キャラクターデザイン原案
9784088942025	2026.5		愛だとか復讐だとか. 4	紘井ミチキ 著
9784344857650	2026.5		愛とかいろいろあるところ	否田 著
9784065424865	2026.5		相棒に毒がありまして! 3	(4) 著
9784785981730	2026.5		アウトドアごはん. No. 17	
9784253013079	2026.5		OUT. VOL.29	井口達也 原作/みずたまこと 漫画
9784065436325	2026.5		蒼く染めろ. 20	桜井ミヤト 著
9784088850054	2026.5		青の祓魔師. 34	加藤和恵 著
9784088850726	2026.5		アオの解. 1	竹内良輔, ミヨカワ将 著
9784088850351	2026.5		アオのハコ. 25	三浦糀 著
9784046601100	2026.5		あかつきのヒマリとくま : フルカラー漫画. 2	サカイタカヒロ 著
9784098545896	2026.5		吾が君散るらむ. 2	詩石灯 原作/月越優希 漫画
9784041174685	2026.5		アガリビトの後始末. 1	たもつ葉子 著
9784081153039	2026.5		秋本治のナイス!なチョイスこち亀50周年!! : こちら葛飾区亀有公園前派出所.	秋本治 著
9784301005261	2026.5		悪の皇女はもう誰も殺さない. 2	やきいもほくほく 原作/おちゃぼ水 漫画
9784041169599	2026.5		悪魔の剣で天使を喰らう. 2	大上誠人 漫画/竜胆マサタカ 原作/東西 キャラクター原案
9784301004981	2026.5		悪役貴族が開き直って破滅フラグを&quot;実力&quot;で叩き折っていたら、	楓原こうた, ファルまろ 原作/てにたつじ 漫画
9784046600790	2026.5		悪役のエンディングは死のみ. 11	SUOL 漫画/GwonGyeoeul 原作
9784866579191	2026.5		悪役令嬢後宮物語～王国激動編～. 7	鳥屋 著/涼風 原作/鈴ノ助 キャラクター原案
9784785981921	2026.5		悪役令嬢転生おじさん. 10	上山道郎 著
9784815634384	2026.5		悪役令嬢と悪役令息が、出逢って恋に落ちたなら : 名無しの精霊と契約して追い出さ	迂回チル 漫画/榛名丼 原作/さらちよみ キャラクター原案
9784065436585	2026.5		悪役令嬢に転生した母は子育て改革をいたします = A mother who is	Tubling 原作/端野洋子 作画/ノズ キャラクター原案
9784800017574	2026.5		悪役令嬢の継母に転生したので娘を幸せにします、力尽くで。 : the comic	牧野麻也 原作/深澄なん 漫画
9784824206718	2026.5		悪役令嬢の遺言状. 1	巻村螢 原作/小野おのこ 漫画/SNC キャラクター原案
9784040763934	2026.5		悪役令嬢は大航海時代をご所望です. 1	浦和篤樹 原作/南極珊瑚 作画/nyanya キャラクター原案
9784088850672	2026.5		悪霊家族. 1	にしこ 著
9784088938936	2026.5		明日ちゃんのセーラー服 = AKEBI&#39;s sailor uniform	博 著
9784592231288	2026.5		曙橋三叉路白鳳喫茶室にて. 5	高尾滋 著
9784098545933	2026.5		アサギロ～浅葱狼～. 33	ヒラマツミノル 著
9784065435229	2026.5		あさやけリフレイン = ASAYAKE REFRAIN. 2	まつだひかり 著
9784253012621	2026.5		明日クビになりそう. 8	サレンダー橋本 著
9784253013185	2026.5		明日の敵と今日の握手を = Shake hands with tomorrow&	カルロ・ゼン 原作/フクダイクミ 漫画
9784434364655	2026.5		アズラエル家の次男は半魔. 2	伊達きよ 原作/藤村綾生 漫画
9784048119368	2026.5		あそんじゃいけないトイボックス = THE NAUGHTY TOY BOX. 1	雪井理卯 著
9784098545773	2026.5		アップルエイジ = APPLE AGE. 2	Arata 著
9784091541536	2026.5		あつまれどうぶつの森～無人島Diary～. 13	ココナス☆ルンバ 著
9784434374111	2026.5		当て馬キャラのくせして、スパダリ王子に寵愛されています。. 5	結城アオ 著
9784575862171	2026.5		あなたがしてくれなくても = Even if you don&#39;t do 	ハルノ晴 著
9784048119559	2026.5		あなたの恋心は間違いです! 2	やなぎりと 漫画/早瀬美夜 原作
9784823610547	2026.5		あなたは俺の運命でしょ!!	下田エヌ 著
9784824016317	2026.5		姉の犬から目が離せない	やまもと妹子 著
9784091582263	2026.5		あの子は騎士 = She is My Knight. 2	窪中章乃 著
9784253013598	2026.5		あのまま、キスしときたかった. 2	山口ねね 著
9784796418195	2026.5		アフターピリオド. 1	嘉島ちあき 著
9784866539676	2026.5		あまい言葉は恋に届く	八木羊次郎 著
9784799221631	2026.5		甘恋ぼなぺてぃーと	居待暦 著
9784065434826	2026.5		アメーリアの好奇的ロマンス. 3	琥珀よる 著
9784800017611	2026.5		あめつちだれかれそこかしこ. 11	青桐ナツ
9784065434864	2026.5		雨とおしゃべりな香辛料 = Ame &amp; Talkative Spices	天道グミ 著
9784758098557	2026.5		あやかし華族の妖狐令嬢、陰陽師と政略結婚する. 2	芳川カズ 漫画/江本マシメサ 原作
9784434374142	2026.5		あやつりカレンダー. 2	相川たつき 著
9784088848808	2026.5		あらばけ!荒吐グングンパーク. 2	うすた京介 著
9784866579443	2026.5		アラフォー賢者の異世界生活日記ZERO : ソード・アンド・ソーサリス・ワールド	羽鳥ぴよこ 漫画/寿安清 原作/ジョンディー キャラクター原案
9784866755052	2026.5		アラフォー冒険者、伝説となる : SSランクの娘に強化されたらSSSランクになり	タッ公 漫画/延野正行 原作/ox, 吉武 キャラクター原案
9784022759054	2026.5		ある設計士の忌録. 9	鯛夢 著
9784045000881	2026.5		アルバート家の令嬢は没落をご所望です. 8	彩月つかさ 著/さき 原作/双葉はづき キャラクター原案
9784046600783	2026.5		ある日、私は冷血公爵の娘になった. 9	Cotton 漫画/Siya 原作
9784253013536	2026.5		妖精国の騎士Ballad～継ぐ視の守護者～. 11	中山星香 著
9784344857636	2026.5		あわれな零落貴族の恋行く果ては	有木映子
9784065435977	2026.5		アンセスターズ. 2	島田雅彦 原作/これかわかずとも 漫画
9784301005414	2026.5		アンタと幼なじみってだけでもイヤなのに! : 絶交から始まるS級美少女との学園成	裕時悠示 原作/とうのきり 作画
9784301005179	2026.5		アンダーアイドル. 1	せつなゆうこ 著
9784049211443	2026.5		言いなりになると思ったら大間違いですわ! : 令嬢たちの麗しき反逆 : アンソロ	
9784045000874	2026.5		家を追い出されましたが、元気に暮らしています : チートな魔法と前世知識で快適便	つむぎはる 著/斎木リコ 原作/薔薇缶 キャラクター原案
9784301005001	2026.5		家を追われた令嬢は黒猫王子のお気に入り : 呪われた黒猫は姿を消した王子様でした	結生まひろ 原作/猫宮ゆこ 漫画
9784253013529	2026.5		イカサマなしのkissがしたい	文日野ユミ 著
9784575424119	2026.5		厳つい顔で凶悪騎士団長と恐れられる公爵様の最後の婚活相手は社交界の幻の花でした.	如月清華 漫画/サヤマカヤ 原作/匈歌ハトリ キャラクター原案
9784823610172	2026.5		イキザカリ : sage・ジョー作品集	sage・ジョー 著
9784785981808	2026.5		いきもにあっく! = ikimoniac. 2	井上とさず 著
9784785981754	2026.5		イケナイ菜々子さん. 12	あさぎ龍 著
9784575862225	2026.5		石神戦記. 第7巻	古日向いろは 著
9784088942094	2026.5		慰謝料狩り. 5	きづきあきら, サトウナンキ 著
9784799221747	2026.5		異種交配実験 : 異形を産まされる美女たち	
9784048119535	2026.5		異種族追放コンカフェ. 3	佐々木マサヒト 著
9784301005254	2026.5		いじめの仕返しは先生にお任せ. Volume. 3	初枝れんげ 原作/みまわがお 漫画
9784824016508	2026.5		異世界から帰ってきた勇者であるオレが歌舞伎町で王になる話. 1	でこぼこちゃんぷるー 著
9784537173826	2026.5		異世界クラス召喚されたらR1〇のスキルを獲得したので、〇りたい放題させてもらいま	仁堂ジョー 原作/ひろのあきとみ 漫画
9784040763125	2026.5		異世界サイハテ温泉紀行. 1	なかやかな [著]
9784832206175	2026.5		異世界召喚おじさんの銃無双ライフ : サバゲー好きサラリーマンは会社終わりに異世	森尾正博
9784821111831	2026.5		異世界整体師 : 美女も亜人も魔物も竜も、お前ら全員揉みほぐす!! 2	吉いず
9784537173918	2026.5		異世界ソープランド輝夜外伝あんずクエスト : おてんば泡姫の大冒険. 3	猪熊しのぶ
9784065432891	2026.5		異世界転移した俺は、Hのたびにガチャを引く! : もってくれ、俺の精力! 2	ろりたけんじ 原作/愛南ぜろ 漫画
9784803023077	2026.5		異世界転移して教師になったが、魔女と恐れられている件 : アオイ先生の学園奮闘日	井上みつる 原作/咲良 漫画/鈴ノ キャラクター原案
9784434377600	2026.5		異世界転生したら、推しの敵役のメイドになりました. 3	Moomon 原作/SKY, MUGEN FACTORY 作画
9784301005094	2026.5		異世界で鍛冶神の力を得た俺、女神とスローライフはじめました。. 1	延野正行 原作/野愛におし 漫画
9784040763873	2026.5		異世界でスキルを解体したらチートな嫁が増殖しました : 概念交差のストラクチャー	千月さかき 原作/カタセミナミ 作画/東西 キャラクター原案
9784045000980	2026.5		異世界で半魔の子供を育てたらヤンデレに育った. 1	仁神ユキタカ 著/福澤ゆき 原作
9784253013260	2026.5		異世界でも女王様. 1	松嶋大悟 著
9784301005247	2026.5		異世界刀匠の魔剣製作ぐらし. 5	荻原数馬 原作/慕潔 作画/桜井竜矢 ネーム構成
9784040763941	2026.5		異世界に召喚されたんだけど、なんでも斬れてしまう権能を手に入れたのでイージーモー	神代家家長 原作/止田卓史 作画/磯カズナリ キャラクター原案
9784434366901	2026.5		異世界二度目のおっさん、どう考えても高校生勇者より強い. 3	八神凪 原作/伊藤ひずみ 漫画/岡谷 キャラクター原案
9784046601094	2026.5		異世界の主役は我々だ! 17	加茂ユウジ 著/髙松良次 脚本/グルッペン・フューラー 原案
9784801989658	2026.5		異世界バトルロイヤル. 6	平石六 原作/巖本英利 漫画
9784065436028	2026.5		異世界辺境メシ. 5	神楽ソラ 原作/つな吉 漫画/岸谷轟 構成
9784785981785	2026.5		異世界ホテルへようこそ : 魔族で勇者な最強姉たちから溺愛されて困ってます. 5	亀吉いちこ 著
9784065434420	2026.5		異世界マンチキン : HP1のままで最強最速ダンジョン攻略. 14	志瑞祐 原作/青桐良 漫画
9784824015792	2026.5		異世界迷宮の最深部を目指そう = Aim the Deepest Part of	割内タリサ 原作/左藤圭右 漫画/鵜飼沙樹 キャラクター原案
9784434378188	2026.5		異世界ゆるり紀行 : 子育てしながら冒険者します. 12	水無月静琉 原作/みずなともみ 漫画/やまかわ キャラクター原案
9784785981792	2026.5		異世界リフレ = isekai-refre : たわわ異種族娘に全力で迫られてる	亀吉いちこ 著
9784199509674	2026.5		異世界TSアンソロジー : 女になったら即ハッピーエンドでした	ほっぺげ, スタンダードアザラシ, わたりさえ, 斧田ばら男
9784160902404	2026.5		イチイチキュ!!! = EMERGENCY MEDICAL SERVICES 1	ハトコ 漫画
